Cited Article Title,Cited Article EID,Cited Article Link,Miscited Article Title,Miscited Article EID,Miscited Article Link,Citing Article Title,Citing Article EID,Citing Article Link
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,,2-s2.0-85134219899,https://www.scopus.com/record/display.url?eid=2-s2.0-85134219899&origin=resultslist,Fabrication of Carbon Nanotube Field-Effect Transistor Using Shadow Mask Technique,2-s2.0-85134233398,https://www.scopus.com/record/display.url?eid=2-s2.0-85134233398&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Chapter Four - Fundamentals of heterostructured materials,2-s2.0-85173612994,https://www.scopus.com/record/display.url?eid=2-s2.0-85173612994&origin=resultslist,Preparation of a novel 316 L/(316 L-2.5 wt%Gd)/316 L neutron shielding laminated metal composites by composite rolling and subsequent solution treatment to achieve excellent mechanical properties and neutron shielding properties synergy,2-s2.0-85191334222,https://www.scopus.com/record/display.url?eid=2-s2.0-85191334222&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Chapter Four - Fundamentals of heterostructured materials,2-s2.0-85173612994,https://www.scopus.com/record/display.url?eid=2-s2.0-85173612994&origin=resultslist,Room temperature creep mechanisms of Ti–6Al–4V ELI alloy with equiaxed microstructure under different applied stresses,2-s2.0-85173612007,https://www.scopus.com/record/display.url?eid=2-s2.0-85173612007&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,,2-s2.0-85189653094,https://www.scopus.com/record/display.url?eid=2-s2.0-85189653094&origin=resultslist,Achieving high strength-ductility of an Al–Mg–Si–Cu alloy via heterostructure coupling with pre-aging precipitation,2-s2.0-85189674337,https://www.scopus.com/record/display.url?eid=2-s2.0-85189674337&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Catalytic heterostructured materials: Open scopes from renewable energy to climate neutral society for CO2 mitigation and conversion into fuels,2-s2.0-85182835559,https://www.scopus.com/record/display.url?eid=2-s2.0-85182835559&origin=resultslist,"Unveiling cutting-edge progress in the fundamentals of MXene: Synthesis strategies, energy and bio-environmental applications",2-s2.0-85190785757,https://www.scopus.com/record/display.url?eid=2-s2.0-85190785757&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Catalytic heterostructured materials: Open scopes from renewable energy to climate neutral society for CO2 mitigation and conversion into fuels,2-s2.0-85182835559,https://www.scopus.com/record/display.url?eid=2-s2.0-85182835559&origin=resultslist,Recent Developments in Copper-Based Catalysts for Enhanced Electrochemical CO2 Reduction,2-s2.0-85182816437,https://www.scopus.com/record/display.url?eid=2-s2.0-85182816437&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Catalytic heterostructured materials: Open scopes from renewable energy to climate neutral society for CO2 mitigation and conversion into fuels,2-s2.0-85182835559,https://www.scopus.com/record/display.url?eid=2-s2.0-85182835559&origin=resultslist,"Cobalt group transition metals (TM: Co, Rh, Ir) coordination of S-doped porphyrins (TM_S@PPR) as sensors for molecular SO2 gas adsorption: a DFT and QTAIM study",2-s2.0-85186217054,https://www.scopus.com/record/display.url?eid=2-s2.0-85186217054&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Inorganic heterostructured materials based on clay minerals,2-s2.0-84984976176,https://www.scopus.com/record/display.url?eid=2-s2.0-84984976176&origin=resultslist,Structure and properties of ZnO-organobentonite-filled natural rubber composites,2-s2.0-85183682741,https://www.scopus.com/record/display.url?eid=2-s2.0-85183682741&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Inorganic heterostructured materials based on clay minerals,2-s2.0-84984976176,https://www.scopus.com/record/display.url?eid=2-s2.0-84984976176&origin=resultslist,Heterojunction of Bentonite Clay supported Bi2O3/ZnO composite for the detoxification of azo dyes under UV-A light illumination,2-s2.0-85146658634,https://www.scopus.com/record/display.url?eid=2-s2.0-85146658634&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Inorganic heterostructured materials based on clay minerals,2-s2.0-84984976176,https://www.scopus.com/record/display.url?eid=2-s2.0-84984976176&origin=resultslist,Efficient Sol-gel Nanocomposite TiO2-clay in Photodegradation of Phenol: Comparison to Labe-made and Commercial Photocatalysts,2-s2.0-85112741437,https://www.scopus.com/record/display.url?eid=2-s2.0-85112741437&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Inorganic heterostructured materials based on clay minerals,2-s2.0-84984976176,https://www.scopus.com/record/display.url?eid=2-s2.0-84984976176&origin=resultslist,Synthesis of sol-gel pyrophyllite/TiO2 heterostructures: Effect of calcination temperature and methanol washing on photocatalytic activity,2-s2.0-85056189096,https://www.scopus.com/record/display.url?eid=2-s2.0-85056189096&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Inorganic heterostructured materials based on clay minerals,2-s2.0-84984976176,https://www.scopus.com/record/display.url?eid=2-s2.0-84984976176&origin=resultslist,Layered double hydroxide/sepiolite hybrid nanoarchitectures for the controlled release of herbicides,2-s2.0-85072882281,https://www.scopus.com/record/display.url?eid=2-s2.0-85072882281&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Inorganic heterostructured materials based on clay minerals,2-s2.0-84984976176,https://www.scopus.com/record/display.url?eid=2-s2.0-84984976176&origin=resultslist,Immobilization of Nanoparticles on Fibrous Clay Surfaces: Towards Promising Nanoplatforms for Advanced Functional Applications,2-s2.0-85042613653,https://www.scopus.com/record/display.url?eid=2-s2.0-85042613653&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Inorganic heterostructured materials based on clay minerals,2-s2.0-84984976176,https://www.scopus.com/record/display.url?eid=2-s2.0-84984976176&origin=resultslist,Ag-Coated heterostructures of ZnO-TiO2/delaminated montmorillonite as solar photocatalysts,2-s2.0-85027561589,https://www.scopus.com/record/display.url?eid=2-s2.0-85027561589&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Inorganic heterostructured materials based on clay minerals,2-s2.0-84984976176,https://www.scopus.com/record/display.url?eid=2-s2.0-84984976176&origin=resultslist,Degradation of emerging pollutants in water under solar irradiation using novel TiO2-ZnO/clay nanoarchitectures,2-s2.0-84993984946,https://www.scopus.com/record/display.url?eid=2-s2.0-84993984946&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Inorganic heterostructured materials based on clay minerals,2-s2.0-84984976176,https://www.scopus.com/record/display.url?eid=2-s2.0-84984976176&origin=resultslist,Zr-doped TiO 2 supported on delaminated clay materials for solar photocatalytic treatment of emerging pollutants,2-s2.0-84959422957,https://www.scopus.com/record/display.url?eid=2-s2.0-84959422957&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Inorganic heterostructured materials based on clay minerals,2-s2.0-84984976176,https://www.scopus.com/record/display.url?eid=2-s2.0-84984976176&origin=resultslist,"ZnO/clay nanoarchitectures: Synthesis, characterization and evaluation as photocatalysts",2-s2.0-84950247397,https://www.scopus.com/record/display.url?eid=2-s2.0-84950247397&origin=resultslist
Heterostructured materials,2-s2.0-85138457469,https://www.scopus.com/record/display.url?eid=2-s2.0-85138457469&origin=resultslist,Heterostructure induced dispersive shear bands in heterostructured cu. Heterostructured Materials,2-s2.0-85196816786,https://www.scopus.com/record/display.url?eid=2-s2.0-85196816786&origin=resultslist,Synergetic softening-strengthening behaviors of gradient nano-grained CoCrFeMnNi high-entropy alloys located in the inverse Hall-Petch range revealed by atomistic simulations,2-s2.0-85196781704,https://www.scopus.com/record/display.url?eid=2-s2.0-85196781704&origin=resultslist
TransFusion: Robust LiDAR-Camera Fusion for 3D Object Detection with Transformers,2-s2.0-85138200851,https://www.scopus.com/record/display.url?eid=2-s2.0-85138200851&origin=resultslist,Transfusion: Robust lidar-camera fusion for 3d object detection with transformers,2-s2.0-85133311167,https://www.scopus.com/record/display.url?eid=2-s2.0-85133311167&origin=resultslist,LargeKernel3D: Scaling up Kernels in 3D Sparse CNNs,2-s2.0-85172383384,https://www.scopus.com/record/display.url?eid=2-s2.0-85172383384&origin=resultslist
TransFusion: Robust LiDAR-Camera Fusion for 3D Object Detection with Transformers,2-s2.0-85138200851,https://www.scopus.com/record/display.url?eid=2-s2.0-85138200851&origin=resultslist,Transfusion: Robust lidar-camera fusion for 3d object detection with transformers,2-s2.0-85133311167,https://www.scopus.com/record/display.url?eid=2-s2.0-85133311167&origin=resultslist,Towards Long-Tailed 3D Detection,2-s2.0-85164914269,https://www.scopus.com/record/display.url?eid=2-s2.0-85164914269&origin=resultslist
TransFusion: Robust LiDAR-Camera Fusion for 3D Object Detection with Transformers,2-s2.0-85138200851,https://www.scopus.com/record/display.url?eid=2-s2.0-85138200851&origin=resultslist,,2-s2.0-85213388469,https://www.scopus.com/record/display.url?eid=2-s2.0-85213388469&origin=resultslist,LDFA: Lightweight Dynamic Feature Aggregation for Multi-Modal Fusion,2-s2.0-85213377858,https://www.scopus.com/record/display.url?eid=2-s2.0-85213377858&origin=resultslist
TransFusion: Robust LiDAR-Camera Fusion for 3D Object Detection with Transformers,2-s2.0-85138200851,https://www.scopus.com/record/display.url?eid=2-s2.0-85138200851&origin=resultslist,Transfusion: Robust lidar-camera fusion for 3d object detection with transformers,2-s2.0-85131654212,https://www.scopus.com/record/display.url?eid=2-s2.0-85131654212&origin=resultslist,OmniFuse: A general modality fusion framework for multi-modality learning on low-quality medical data,2-s2.0-85213247053,https://www.scopus.com/record/display.url?eid=2-s2.0-85213247053&origin=resultslist
TransFusion: Robust LiDAR-Camera Fusion for 3D Object Detection with Transformers,2-s2.0-85138200851,https://www.scopus.com/record/display.url?eid=2-s2.0-85138200851&origin=resultslist,Transfusion: Robust lidar-camera fusion for 3d object detection with transformers,2-s2.0-85131654212,https://www.scopus.com/record/display.url?eid=2-s2.0-85131654212&origin=resultslist,A skin lesion segmentation network with edge and body fusion,2-s2.0-85214405411,https://www.scopus.com/record/display.url?eid=2-s2.0-85214405411&origin=resultslist
TransFusion: Robust LiDAR-Camera Fusion for 3D Object Detection with Transformers,2-s2.0-85138200851,https://www.scopus.com/record/display.url?eid=2-s2.0-85138200851&origin=resultslist,Transfusion: Robust lidar-camera fusion for 3d object detection with transformers,2-s2.0-85131654212,https://www.scopus.com/record/display.url?eid=2-s2.0-85131654212&origin=resultslist,VIDF-Net: A Voxel-Image Dynamic Fusion method for 3D object detection,2-s2.0-85203545523,https://www.scopus.com/record/display.url?eid=2-s2.0-85203545523&origin=resultslist
TransFusion: Robust LiDAR-Camera Fusion for 3D Object Detection with Transformers,2-s2.0-85138200851,https://www.scopus.com/record/display.url?eid=2-s2.0-85138200851&origin=resultslist,Transfusion: Robust lidar-camera fusion for 3d object detection with transformers,2-s2.0-85131654212,https://www.scopus.com/record/display.url?eid=2-s2.0-85131654212&origin=resultslist,Sparse agent transformer for unified voxel and image feature extraction and fusion,2-s2.0-85192719648,https://www.scopus.com/record/display.url?eid=2-s2.0-85192719648&origin=resultslist
TransFusion: Robust LiDAR-Camera Fusion for 3D Object Detection with Transformers,2-s2.0-85138200851,https://www.scopus.com/record/display.url?eid=2-s2.0-85138200851&origin=resultslist,Transfusion: Robust lidar-camera fusion for 3d object detection with transformers,2-s2.0-85131654212,https://www.scopus.com/record/display.url?eid=2-s2.0-85131654212&origin=resultslist,Boosting 3D point-based object detection by reducing information loss caused by discontinuous receptive fields,2-s2.0-85200466530,https://www.scopus.com/record/display.url?eid=2-s2.0-85200466530&origin=resultslist
